True,Pred
0.0216,0.020537104
0.0238,0.024113743
0.0392,0.0389462
0.0942,0.09377843
0.0722,0.07298531
0.0194,0.020049028
0.07,0.069429845
0.0964,0.096129715
0.0876,0.08707402
0.052399997,0.052415572
0.0172,0.01980503
0.092,0.09162968
0.0216,0.015599105
0.0194,0.019138977
0.0656,0.0657181
0.0766,0.076938756
0.0546,0.054521
0.0436,0.043839306
0.028199999,0.027752347
0.0546,0.054932185
0.0414,0.041408997
0.0392,0.039288074
0.0986,0.098088376
0.07,0.06977581
0.0128,0.0138369575
0.0194,0.020932367
0.0876,0.08682099
0.0128,0.012425256
0.07,0.069827594
0.0832,0.08336517
0.0854,0.08488876
0.0458,0.04969226
0.0238,0.023708496
0.025999999,0.026127102
0.081,0.08060912
0.0238,0.024891546
0.0876,0.0873143
0.08979999,0.089978606
0.0392,0.037755948
0.08979999,0.08963518
0.015,0.01792437
0.037,0.03691541
0.0986,0.098574206
0.0106,0.011298018
0.0084,0.0069075585
0.0942,0.09472567
0.0876,0.08796099
0.025999999,0.026354676
0.037,0.036783695
0.0128,0.013720465
0.0326,0.032893766
0.092,0.0914544
0.081,0.08106974
0.0106,0.0100501
0.0986,0.09680697
0.0326,0.032512423
0.0942,0.09355122
0.0612,0.061291452
0.0128,0.011800778
0.081,0.08155424
0.0194,0.019784575
0.059,0.060644537
0.004,0.0036003196
0.0304,0.031614643
0.015,0.0140542295
0.081,0.08086871
0.08979999,0.089492686
0.0656,0.06564563
0.0128,0.009956925
0.0656,0.064975835
0.0854,0.085064076
0.0392,0.038994227
0.0634,0.063661814
0.0172,0.01663181
0.081,0.08094862
0.048,0.047688257
0.0986,0.09797246
0.052399997,0.054269284
0.025999999,0.026054952
0.081,0.081045896
0.0436,0.04339813
0.0854,0.08495651
0.0238,0.024794417
0.0722,0.071970016
0.0832,0.08275852
0.025999999,0.026334591
0.037,0.03711678
0.0216,0.02241031
0.056799997,0.055117894
0.0788,0.07878218
0.0612,0.06126218
0.056799997,0.05683243
0.037,0.037241057
0.0964,0.094000675
0.0106,0.011922871
0.0348,0.03437375
0.0986,0.098445624
0.004,0.003815378
0.0084,0.009632452
0.0634,0.06360191
0.0986,0.09816846
0.0304,0.030327728
0.0744,0.07445529
0.048,0.047825757
0.0216,0.021646498
0.0348,0.035586245
0.0502,0.05037734
0.0172,0.017614122
0.0766,0.076548435
0.015,0.01549125
0.0194,0.02037458
0.081,0.08082425
0.0986,0.09801114
0.0128,0.013660504
0.0084,0.0060952306
0.0634,0.063785255
0.015,0.014662951
0.0766,0.07601116
0.0216,0.021971745
0.0788,0.07914268
0.0458,0.04621186
0.0348,0.036343183
0.0854,0.08522123
0.0612,0.060386345
0.0766,0.06415286
0.0304,0.030640898
0.025999999,0.024948051
0.0084,0.010159838
0.0832,0.08344051
0.0766,0.07655974
0.0832,0.08273829
0.052399997,0.05236096
0.059,0.05868292
0.0612,0.06406279
0.0216,0.022013355
0.0656,0.065726586
0.0634,0.063628525
0.0854,0.08490351
0.0084,0.006807792
0.0348,0.0353868
0.037,0.038001057
0.08979999,0.08959025
0.0502,0.050083842
0.056799997,0.056961518
0.0854,0.08617864
0.037,0.036945604
0.0106,0.007994949
0.0194,0.021533733
0.0392,0.039357554
0.0436,0.043661036
0.048,0.047623828
0.056799997,0.056863036
0.0832,0.083465464
0.0436,0.043808926
0.025999999,0.023226347
0.0326,0.031592723
0.0106,0.010198368
0.004,0.013797814
0.0414,0.041474506
0.0964,0.09637861
0.0766,0.07663638
0.0502,0.04800739
0.0788,0.07863655
0.081,0.080351524
0.0832,0.08313496
0.004,0.005515399
0.0062,0.0057508694
0.081,0.08083767
0.0304,0.030649677
0.08979999,0.09078284
0.0348,0.035115756
0.028199999,0.02791307
0.0238,0.024146508
0.0656,0.06564078
0.08979999,0.089799054
0.08979999,0.08994057
0.0194,0.017882774
0.004,0.003928717
0.081,0.080708705
0.0678,0.06831827
0.0392,0.03753887
0.0326,0.03318758
0.0964,0.097337246
0.092,0.09075233
0.0854,0.08502312
0.0788,0.078883685
0.0876,0.08735618
0.0766,0.07613857
0.0876,0.08740752
0.0876,0.08701998
0.092,0.09209734
0.0986,0.098352864
0.0084,0.008979075
0.0458,0.04620947
0.0062,0.0061254594
0.0062,0.008043792
0.028199999,0.028996645
0.0194,0.020107681
0.0458,0.045995273
0.025999999,0.025432725
0.0128,0.013551865
0.0348,0.035548378
0.0854,0.08534485
0.052399997,0.05235857
0.08979999,0.090307645
0.025999999,0.026174637
0.0942,0.09432
0.0216,0.022713508
0.0678,0.066628255
0.015,0.017117767
0.0986,0.09845373
0.0656,0.06571352
0.0084,0.0097284615
0.0788,0.07863495
0.037,0.037188713
0.0876,0.08758118
0.0326,0.018442614
0.0062,0.00679175
0.059,0.058837038
0.07,0.069942474
0.028199999,0.028073164
0.056799997,0.056757193
0.0458,0.046834454
0.0084,0.007597873
0.0348,0.034898717
0.0084,0.009058028
0.0238,0.023164546
0.0744,0.07867336
0.0986,0.09824072
0.07,0.06916647
0.0986,0.09387601
0.0216,0.021783115
0.0106,0.009339631
0.0832,0.085206635
0.059,0.05928646
0.0744,0.074783765
0.0172,0.017800532
0.0502,0.05247898
0.0942,0.094554126
0.0744,0.07394056
0.056799997,0.05676126
0.0304,0.029600587
0.0656,0.06653139
0.0986,0.098353215
0.0172,0.018459983
0.092,0.09233305
0.08979999,0.08952277
0.0304,0.02819762
0.059,0.05853442
0.0876,0.08712266
0.015,0.014425929
0.0546,0.05442277
0.0766,0.07857952
0.0502,0.049992327
0.0986,0.098761395
0.0986,0.094044596
0.004,0.0033053947
0.08979999,0.08984828
0.0612,0.061244316
0.0238,0.02475344
0.037,0.036898233
0.081,0.08001836
0.0458,0.046377
0.0172,0.014434728
0.015,0.01657406
0.0216,0.020796333
0.081,0.080423415
0.004,0.0053683757
0.0964,0.096305415
0.0326,0.031696625
0.0084,0.006651138
0.0436,0.044282015
0.0722,0.07136298
0.0634,0.063085966
0.0744,0.074872345
0.028199999,0.028759336
0.0678,0.06742246
0.0106,0.011228315
0.0832,0.08314805
0.0766,0.076810904
0.0062,0.005973644
0.025999999,0.02640668
0.0832,0.083311565
0.025999999,0.044503126
0.028199999,0.02932769
0.0854,0.08512824
0.0502,0.050271865
0.081,0.08092655
0.0942,0.094082765
0.015,0.015710765
0.0678,0.06834599
0.0832,0.08348847
0.0458,0.045913734
0.0084,0.013107027
0.0238,0.024434952
0.0502,0.050220016
0.0216,0.020830387
0.0964,0.09668515
0.025999999,0.035796408
0.0348,0.035551623
0.025999999,0.026277533
0.056799997,0.056981746
0.0216,0.022222077
0.0128,0.009952473
0.0546,0.05378138
0.092,0.091616966
0.0216,0.021914067
0.0348,0.03473014
0.08979999,0.08992988
0.0238,0.02383726
0.0458,0.04590374
0.0612,0.06116539
0.0304,0.02848989
0.0766,0.07658586
0.0062,0.008343055
0.0216,0.0228119
0.0678,0.067912206
0.056799997,0.056821395
0.0964,0.08695269
0.0304,0.02952793
0.081,0.08087329
0.048,0.04777156
0.025999999,0.026428659
0.0392,0.040677246
0.07,0.07006004
0.0392,0.036822785
0.0194,0.019933803
0.056799997,0.056754645
0.0832,0.082760915
0.0744,0.07436565
0.0832,0.08297805
0.0084,0.009091892
0.0458,0.04570314
0.0326,0.032721072
0.0832,0.083394535
0.07,0.06967909
0.0832,0.083537795
0.0502,0.049947396
0.0128,0.014227843
0.059,0.059224892
0.015,0.015535823
0.028199999,0.028762287
0.0612,0.061540157
0.0172,0.017837634
0.052399997,0.053541128
0.0392,0.038901333
0.025999999,0.01488013
0.0744,0.07441828
0.0458,0.044862393
0.0172,0.017914092
0.0502,0.048805233
0.0128,0.015463862
0.0348,0.035302117
0.0304,0.029879456
0.052399997,0.052704994
0.081,0.080872506
0.0062,0.0054648365
0.0766,0.07719545
0.07,0.07299633
0.0326,0.043887194
0.0656,0.06573061
0.0436,0.042418808
0.0766,0.0765524
0.0722,0.07410999
0.0172,0.018243007
0.092,0.09233902
0.052399997,0.05263788
0.0062,0.01103491
0.0612,0.06076704
0.0106,0.012245134
0.015,0.015874183
0.0612,0.025221078
0.0238,0.024287626
0.07,0.07041874
0.092,0.09188912
0.0656,0.064152814
0.0238,0.02378904
0.092,0.092285216
0.0304,0.030566847
0.015,0.01569224
0.0854,0.08542715
0.0612,0.0611959
0.0678,0.067535505
0.0414,0.04071586
0.0722,0.07190957
0.0634,0.06377305
0.0964,0.09627113
0.0326,0.032419916
0.0832,0.08292889
0.0634,0.06278859
0.0986,0.098617084
0.059,0.058935165
0.015,0.015687339
0.07,0.07022368
0.0854,0.08493819
0.08979999,0.089199804
0.081,0.081608325
0.0216,0.02232697
0.07,0.07003702
0.0062,0.005403864
0.056799997,0.056907233
0.004,0.006390004
0.0216,0.020818563
0.0194,0.019637862
0.0986,0.09818402
0.0744,0.07755504
0.059,0.05920093
0.004,0.0036167074
0.052399997,0.052549973
0.0106,0.010536599
0.0678,0.0678272
0.025999999,0.026484214
0.0964,0.096988104
0.0986,0.098513186
0.081,0.08081543
0.0216,0.019903056
0.0744,0.07568175
0.0238,0.023439998
0.0634,0.06331503
0.0634,0.063043855
0.0458,0.045546483
0.0436,0.043626938
0.0722,0.07215604
0.0854,0.085483044
0.0854,0.08616219
0.0414,0.041953888
0.0084,0.009201062
0.0876,0.08730444
0.0326,0.032701474
0.0502,0.04746355
0.0678,0.0678855
0.0942,0.093867905
0.0304,0.030207982
0.0172,0.017662246
0.0326,0.033067323
0.0348,0.035157934
0.0722,0.07227684
0.0744,0.07520666
0.0326,0.031814896
0.0656,0.06604723
0.092,0.09163967
0.092,0.09117287
0.059,0.05885459
0.025999999,0.02639886
0.0986,0.0979652
0.0546,0.05614785
0.015,0.015722994
0.0414,0.041333523
0.0876,0.087443344
0.056799997,0.055869054
0.0942,0.09378273
0.0656,0.065801315
0.0876,0.08785527
0.004,0.007116747
0.0062,0.008684713
0.0876,0.08811334
0.0436,0.04373302
0.0172,0.01585038
0.0766,0.076294556
0.028199999,0.027857322
0.059,0.059224177
0.0216,0.016782524
0.0876,0.08789342
0.08979999,0.089582875
0.004,0.0049020145
0.0216,0.015348025
0.048,0.047843
0.0238,0.024822941
0.0128,0.014639821
0.0062,0.009582725
0.052399997,0.053219154
0.0854,0.08520014
0.0612,0.0617641
0.0194,0.020197537
0.025999999,0.026674733
0.08979999,0.08954836
0.059,0.058508836
0.0238,0.024843194
0.0502,0.05026533
0.0172,0.022018153
0.0414,0.041090228
0.0106,0.00972784
0.0062,0.006374003
0.0744,0.07424811
0.0194,0.019573452
0.0634,0.06313612
0.0854,0.08564463
0.015,0.015677653
0.0392,0.038923748
0.0634,0.0630618
0.0106,0.014318525
0.048,0.04879853
0.028199999,0.02730988
0.0172,0.01832246
0.052399997,0.05815171
0.0546,0.054329015
0.015,0.016453499
0.052399997,0.05193072
0.0172,0.016233837
0.0172,0.018210495
0.0084,0.008305439
0.0106,0.008761051
0.0172,0.017742036
0.0766,0.076536715
0.0436,0.043888453
0.0832,0.083241835
0.025999999,0.02579714
0.0722,0.07224024
0.0656,0.065644875
0.0744,0.07402445
0.0656,0.06548947
0.0106,0.011636296
0.048,0.049958758
0.0612,0.061121553
0.0326,0.032659337
0.0722,0.07320966
0.0326,0.032575198
0.0304,0.03023121
0.056799997,0.05685873
0.0326,0.03299522
0.0062,0.007805352
0.0194,0.01647095
0.0326,0.0320825
0.015,0.0152123915
0.07,0.07057329
0.037,0.035883814
0.004,0.004599037
0.0172,0.017593952
0.0986,0.097504266
0.0612,0.06075837
0.0172,0.01803604
0.0678,0.067607425
0.07,0.0701212
0.0436,0.042082254
0.015,0.015432746
0.0964,0.092697956
0.0172,0.01931279
0.056799997,0.056553468
0.0128,0.015305834
0.0414,0.041619025
0.0348,0.034560427
0.0458,0.045034293
0.0414,0.041564614
0.0436,0.041736346
0.0216,0.020081844
0.0062,0.0066616894
0.0942,0.09370709
0.0458,0.044454742
0.0238,0.024680164
0.0348,0.04804775
0.081,0.081167415
0.0062,0.007343886
0.0546,0.054346018
0.0634,0.0635531
0.028199999,0.02851498
0.0612,0.061422024
0.052399997,0.05223273
0.0348,0.035079878
0.0546,0.055008527
0.0546,0.054015618
0.0172,0.015964035
0.0634,0.06341744
0.08979999,0.09118323
0.048,0.049273387
0.0106,0.011419748
0.048,0.047499076
0.0832,0.08243923
0.0722,0.070640355
0.0084,0.008141463
0.0502,0.050113212
0.056799997,0.056443997
0.052399997,0.052748423
0.07,0.07003688
0.015,0.014527126
0.0656,0.06534096
0.0304,0.027932007
0.07,0.07043689
0.0238,0.02428471
0.0326,0.032318853
0.015,0.015659166
0.0656,0.064945124
0.092,0.09262255
0.0744,0.07248541
0.0678,0.066579096
0.0744,0.07428629
0.0414,0.041838896
0.0964,0.09663656
0.028199999,0.028433671
0.0744,0.07457118
0.0084,0.0094433
0.0678,0.070489876
0.0348,0.035398804
0.0656,0.06540904
0.0656,0.06553353
0.0392,0.03933311
0.004,0.00805952
0.0172,0.017561805
0.0106,0.010376584
0.0832,0.06045971
0.081,0.08087271
0.0678,0.06784775
0.0436,0.04109083
0.0414,0.04143374
0.0304,0.031535424
0.0062,0.0071759536
0.0766,0.07599237
0.0964,0.095285475
0.0766,0.077024944
0.056799997,0.057229497
0.025999999,0.0265379
0.0788,0.07880984
0.048,0.047604054
0.0084,0.010848088
0.028199999,0.03089397
0.0304,0.030521357
0.028199999,0.028525792
0.0172,0.017948374
0.0678,0.06749876
0.059,0.05856799
0.025999999,0.026289644
0.092,0.09194758
0.025999999,0.026328923
0.0194,0.019673478
0.0194,0.019428898
0.0634,0.06305498
0.0744,0.074504465
0.0216,0.02226392
0.0216,0.020741904
0.0634,0.06390019
0.015,0.014611239
0.0766,0.07689919
0.015,0.01819711
0.004,0.0039389874
0.015,0.016740374
0.0744,0.07426054
0.0656,0.06618097
0.0128,0.013436606
0.0634,0.06760027
0.0128,0.011398483
0.07,0.070989326
0.0766,0.07630346
0.0656,0.06528623
0.0744,0.0729677
0.028199999,0.028643625
0.028199999,0.027617753
0.0106,0.009018626
0.0414,0.040940113
0.052399997,0.052710894
0.0854,0.08573107
0.015,0.014815464
0.0062,0.010398435
0.0788,0.07896256
0.0458,0.04558949
0.0612,0.061302803
0.037,0.038531747
0.0436,0.043344345
0.004,0.0037164795
0.08979999,0.089891605
0.0238,0.025293464
0.0634,0.06308495
0.0414,0.04102766
0.0062,0.0069875075
0.0964,0.09635415
0.0392,0.039640866
0.0414,0.041691307
0.025999999,0.026534464
0.025999999,0.027312865
0.0854,0.08588587
0.0216,0.021791117
0.028199999,0.028612785
0.092,0.091862515
0.0062,0.006437429
0.0788,0.07904509
0.0832,0.082749635
0.0392,0.040213965
0.0414,0.047452737
0.056799997,0.056333486
0.0854,0.0855644
0.004,0.0068168547
0.0964,0.095697135
0.028199999,0.02874357
0.0436,0.042432234
0.0656,0.065887526
0.0832,0.083056144
0.0348,0.0336026
0.07,0.07014117
0.08979999,0.08930068
0.025999999,0.02602232
0.0238,0.022737527
0.0084,0.008379351
0.004,0.00361619
0.025999999,0.026622523
0.056799997,0.056838
0.056799997,0.05654802
0.0172,0.01770102
0.0458,0.045987397
0.0678,0.0700748
0.0766,0.07564816
0.0348,0.034892917
0.0634,0.06326045
0.0876,0.08763221
0.08979999,0.08951226
0.0502,0.04964348
0.0172,0.01629039
0.0986,0.098892994
0.0634,0.06365566
0.0436,0.045412
0.0436,0.043674167
0.048,0.048590712
0.0172,0.016615659
0.004,0.003582301
0.0238,0.02363973
0.025999999,0.025574278
0.0678,0.06832318
0.0612,0.061607923
0.08979999,0.08913528
0.0348,0.035102133
0.0612,0.061826218
0.0722,0.07208038
0.0766,0.075965226
0.0986,0.09829726
0.0084,0.022867603
0.0106,0.01306386
0.0876,0.08738234
0.0942,0.09381227
0.0458,0.046010647
0.059,0.058887586
0.048,0.04773048
0.0964,0.09681007
0.028199999,0.027218016
0.015,0.014655415
0.0326,0.033978857
0.0502,0.050575476
0.0964,0.09625701
0.0678,0.06787406
0.0964,0.09651157
0.07,0.06952139
0.0744,0.07465795
0.056799997,0.05716196
0.004,0.0032838166
0.0062,0.005464165
0.0502,0.049026717
0.0788,0.079054795
0.0788,0.078966185
0.0326,0.032747988
0.048,0.047886793
0.0656,0.06578612
0.0392,0.04032799
0.0832,0.083055675
0.0084,0.009708806
0.0106,0.010053193
0.07,0.029419275
0.0546,0.053702794
0.0128,0.01227125
0.0678,0.068265505
0.0634,0.06326891
0.0172,0.01804456
0.0304,0.030827427
0.0766,0.07639647
0.0062,0.005208967
0.015,0.014827189
0.0986,0.08777159
0.0172,0.018020976
0.0348,0.030834263
0.0766,0.07621734
0.0612,0.061381612
0.092,0.091530435
0.0326,0.032578237
0.0876,0.087329894
0.059,0.059128914
0.025999999,0.029358497
0.0084,0.009257273
0.0832,0.08305027
0.0392,0.040936213
0.0436,0.043260716
0.08979999,0.089750834
0.0656,0.057641424
0.0304,0.029072087
0.0084,0.009538305
0.059,0.05880913
0.0678,0.067296505
0.025999999,0.026188252
0.092,0.09163598
0.004,0.0042631663
0.0722,0.07249036
0.0414,0.041857358
0.0964,0.09643704
0.0238,0.024857515
0.0986,0.09783891
0.0788,0.07845627
0.0304,0.029622803
0.0656,0.07078683
0.0986,0.09852238
0.0612,0.061093044
0.0128,0.013449672
0.004,0.0054006265
0.0678,0.068332836
0.0678,0.06724128
0.0172,0.011419789
0.052399997,0.052949496
0.0106,0.011276316
0.015,0.011754744
0.0194,0.01975257
0.0106,0.011580166
0.0722,0.07208178
0.0128,0.013968607
0.0348,0.034023385
0.0942,0.09371625
0.037,0.03689927
0.0612,0.06156928
0.0546,0.05480416
0.0656,0.065963745
0.0766,0.076228514
0.037,0.038161837
0.07,0.070198186
0.0634,0.06271581
0.0942,0.094304554
0.048,0.04880251
0.0172,0.016139068
0.0876,0.08790227
0.0986,0.095452
0.0634,0.063764326
0.0458,0.043410722
0.048,0.048030406
0.08979999,0.09006857
0.015,0.014417075
0.0656,0.06597491
0.0546,0.054920986
0.0612,0.06140336
0.0788,0.07926267
0.0392,0.03891236
0.0766,0.07568287
0.0722,0.07215322
0.0392,0.039430853
0.0722,0.071951866
0.0656,0.065839775
0.0986,0.098711565
0.0678,0.066584826
0.07,0.070193455
0.0502,0.050332803
0.0084,0.0068914294
0.0744,0.07414767
0.0348,0.034506615
0.0964,0.09603992
0.0458,0.047347564
0.0106,0.007126102
0.0722,0.07232222
0.0216,0.021879954
0.015,0.015801659
0.048,0.04820726
0.0414,0.041730843
0.0546,0.054626636
0.052399997,0.052846726
0.0084,0.009155346
0.07,0.069497935
0.052399997,0.052081108
0.0832,0.083623685
0.0458,0.045243915
0.0392,0.039027914
0.0458,0.046413943
0.0304,0.030698404
0.0986,0.09797536
0.0436,0.043662798
0.0436,0.042072497
0.0216,0.022016563
0.025999999,0.025470123
0.0084,0.005546796
0.0766,0.076744646
0.0722,0.07226344
0.0788,0.078670256
0.025999999,0.025236199
0.07,0.0693936
0.025999999,0.026272431
0.0084,0.010067571
0.0678,0.06710901
0.0942,0.09369545
0.048,0.04735812
0.0678,0.06756852
0.0348,0.035091706
0.092,0.09210562
0.0326,0.031549413
0.0062,0.007974375
0.0194,0.019515082
0.0832,0.08311095
0.025999999,0.025403323
0.0128,0.011985111
0.07,0.06987657
0.0788,0.07853174
0.059,0.05894351
0.0788,0.07969445
0.08979999,0.08941755
0.0678,0.06747075
0.028199999,0.029024096
0.0106,0.009696965
0.0502,0.04974438
0.0304,0.030418754
0.0084,0.009395971
0.0876,0.08826995
0.0612,0.061418027
0.0986,0.09831173
0.0062,0.0074734497
0.037,0.03754567
0.081,0.08168085
0.0326,0.032957267
0.0194,0.019899359
0.0304,0.030539863
0.0326,0.03243789
0.0832,0.08200476
0.0986,0.09861445
0.0678,0.06819415
0.0348,0.035819136
0.048,0.04842578
0.015,0.01518774
0.0678,0.067319594
0.025999999,0.02614953
0.0678,0.06787947
0.07,0.07029602
0.0194,0.021233387
0.08979999,0.089694254
0.0722,0.07210067
0.0458,0.045764886
0.0436,0.043381073
0.0084,0.008120071
0.0502,0.04992372
0.0172,0.014940306
0.028199999,0.02941444
0.0304,0.030048938
0.0106,0.010316346
0.0744,0.07382341
0.0546,0.054355707
0.0216,0.02313722
0.07,0.07411626
0.0832,0.083319314
0.0678,0.06769238
0.0458,0.04532633
0.0436,0.04367346
0.0436,0.04309858
0.0854,0.085166834
0.0986,0.09745496
0.0392,0.038992442
0.048,0.046444967
0.0458,0.045834377
0.0062,0.0049898718
0.0106,0.012078116
0.0326,0.032305527
0.015,0.014645424
0.0392,0.037921116
0.0832,0.083342515
0.025999999,0.026375141
0.0744,0.07433402
0.0766,0.076629534
0.0612,0.06174612
0.0832,0.08300946
0.015,0.015861897
0.0128,0.013354425
0.08979999,0.08987083
0.004,0.0051042843
0.08979999,0.08989757
0.056799997,0.057117958
0.0304,0.031054916
0.0238,0.021727981
0.0238,0.022950612
0.056799997,0.0581147
0.0436,0.04356097
0.056799997,0.056870386
0.0854,0.08498117
0.004,0.004857634
0.0656,0.06630673
0.037,0.04155923
0.0062,0.0067569087
0.08979999,0.08963964
0.0238,0.023582816
0.0194,0.01877469
0.0678,0.067481495
0.048,0.049745463
