Task,Set,source_row,filename,npy_index,True,Pred,PredWrapped180,Residual,AbsoluteError,SquaredError
b,Train,83959,file_83959.npy,83959,6.92,6.892864227294922,,-0.027135772705078054,0.027135772705078054,0.0007363501603016591
b,Train,34998,file_34998.npy,34998,5.38,5.437684059143066,,0.05768405914306651,0.05768405914306651,0.0033274506792207955
b,Train,72214,file_72214.npy,72214,1.2,1.1684327125549316,,-0.031567287445068315,0.031567287445068315,0.0009964936366395677
b,Train,83125,file_83125.npy,83125,2.96,2.9238877296447754,,-0.036112270355224574,0.036112270355224574,0.0013040960702088316
b,Train,48757,file_48757.npy,48757,0.32,0.26789307594299316,,-0.05210692405700684,0.05210692405700684,0.0027151315346826783
b,Train,59788,file_59788.npy,59788,2.52,2.5221643447875977,,0.0021643447875976385,0.0021643447875976385,4.684388359601067e-06
b,Train,74447,file_74447.npy,74447,1.86,1.8424867391586304,,-0.017513260841369727,0.017513260841369727,0.00030671430529785425
b,Train,78375,file_78375.npy,78375,0.32,0.31342196464538574,,-0.0065780353546142645,0.0065780353546142645,4.327054912655521e-05
b,Train,469,file_469.npy,469,2.3,1.698543906211853,,-0.6014560937881468,0.6014560937881468,0.361749432754896
b,Train,74498,file_74498.npy,74498,2.08,2.050882577896118,,-0.029117422103881907,0.029117422103881907,0.0008478242699756307
b,Train,52564,file_52564.npy,52564,8.46,8.493857383728027,,0.03385738372802649,0.03385738372802649,0.001146322432906833
b,Train,88430,file_88430.npy,88430,8.019999999999998,8.028559684753418,,0.008559684753420171,0.008559684753420171,7.326820307793375e-05
b,Train,66574,file_66574.npy,66574,4.72,4.706841945648193,,-0.013158054351806392,0.013158054351806392,0.00017313439432509113
b,Train,7613,file_7613.npy,7613,6.04,6.315439224243164,,0.275439224243164,0.275439224243164,0.075866766251676
b,Train,89891,file_89891.npy,89891,4.94,5.108494758605957,,0.16849475860595664,0.16849475860595664,0.0283904836776796
b,Train,46261,file_46261.npy,46261,8.679999999999998,8.814824104309082,,0.1348241043090841,0.1348241043090841,0.018177539102746786
b,Train,48898,file_48898.npy,48898,1.2,1.188816785812378,,-0.011183214187622026,0.011183214187622026,0.00012506427956623058
b,Train,37991,file_37991.npy,37991,9.56,9.51440715789795,,-0.04559284210205128,0.04559284210205128,0.0020787072509425796
b,Train,47428,file_47428.npy,47428,4.28,4.257164001464844,,-0.0228359985351565,0.0228359985351565,0.0005214828290976697
b,Train,2582,file_2582.npy,2582,2.3,1.37330961227417,,-0.9266903877258299,0.9266903877258299,0.8587550747034489
b,Train,80901,file_80901.npy,80901,2.3,2.289336681365967,,-0.010663318634033025,0.010663318634033025,0.00011370636429091595
b,Train,19786,file_19786.npy,19786,3.62,3.6238105297088623,,0.003810529708862198,0.003810529708862198,1.4520136662121428e-05
b,Train,90759,file_90759.npy,90759,9.12,9.200397491455078,,0.0803974914550789,0.0803974914550789,0.006463756632269486
b,Train,16875,file_16875.npy,16875,9.78,9.769393920898438,,-0.01060607910156186,0.01060607910156186,0.00011248891390858725
b,Train,25337,file_25337.npy,25337,9.78,9.82257080078125,,0.04257080078125064,0.04257080078125064,0.00181227307915693
b,Train,85910,file_85910.npy,85910,6.04,6.048510551452637,,0.008510551452636683,0.008510551452636683,7.242948602797636e-05
b,Train,19646,file_19646.npy,19646,2.96,2.928760528564453,,-0.03123947143554684,0.03123947143554684,0.0009759045755723469
b,Train,5160,file_5160.npy,5160,4.5,3.738433837890625,,-0.761566162109375,0.761566162109375,0.5799830192700028
b,Train,26469,file_26469.npy,26469,5.16,5.147381782531738,,-0.01261821746826186,0.01261821746826186,0.00015921941207634876
b,Train,9092,file_9092.npy,9092,2.96,2.3117823600769043,,-0.6482176399230957,0.6482176399230957,0.4201861087074681
b,Train,23643,file_23643.npy,23643,1.64,1.6161895990371704,,-0.023810400962829492,0.023810400962829492,0.0005669351940107116
b,Train,69921,file_69921.npy,69921,0.54,0.522841215133667,,-0.017158784866333043,0.017158784866333043,0.00029442389808909987
b,Train,34245,file_34245.npy,34245,1.86,1.868730902671814,,0.008730902671813867,0.008730902671813867,7.622866146468652e-05
b,Train,85953,file_85953.npy,85953,6.26,6.251782417297363,,-0.008217582702636506,0.008217582702636506,6.75286654746707e-05
b,Train,75335,file_75335.npy,75335,6.04,5.791516304016113,,-0.24848369598388675,0.24848369598388675,0.061744147169812656
b,Train,80906,file_80906.npy,80906,2.3,2.2820980548858643,,-0.017901945114135565,0.017901945114135565,0.0003204796388695222
b,Train,52147,file_52147.npy,52147,6.48,6.509722709655762,,0.029722709655761292,0.029722709655761292,0.0008834394692806856
b,Train,43806,file_43806.npy,43806,7.14,7.147716522216797,,0.007716522216797195,0.007716522216797195,5.954471512232469e-05
b,Train,16892,file_16892.npy,16892,10.0,10.029906272888184,,0.029906272888183594,0.029906272888183594,0.0008943851580625051
b,Train,22220,file_22220.npy,22220,5.16,5.13724946975708,,-0.022750530242920064,0.022750530242920064,0.0005175866263340205
b,Train,14172,file_14172.npy,14172,7.14,7.008084297180176,,-0.1319157028198239,0.1319157028198239,0.017401752650448094
b,Train,70090,file_70090.npy,70090,1.2,1.1994292736053467,,-0.0005707263946532759,0.0005707263946532759,3.2572861755392684e-07
b,Train,31897,file_31897.npy,31897,0.76,0.8022308349609375,,0.04223083496093749,0.04223083496093749,0.0017834434214979403
b,Train,33526,file_33526.npy,33526,8.46,8.414339065551758,,-0.04566093444824304,0.04566093444824304,0.002084920934686748
b,Train,24134,file_24134.npy,24134,4.06,3.7071709632873535,,-0.3528290367126461,0.3528290367126461,0.12448832914757377
b,Train,62179,file_62179.npy,62179,3.84,3.8906137943267822,,0.05061379432678237,0.05061379432678237,0.0025617561761538273
b,Train,73735,file_73735.npy,73735,8.46,8.46953010559082,,0.00953010559081946,0.00953010559081946,9.082291257216832e-05
b,Train,11384,file_11384.npy,11384,3.84,3.977034091949463,,0.13703409194946303,0.13703409194946303,0.018778342356413888
b,Train,58391,file_58391.npy,58391,6.04,6.031238555908203,,-0.00876144409179691,0.00876144409179691,7.6762902573683e-05
b,Train,89584,file_89584.npy,89584,3.4,3.3975672721862793,,-0.0024327278137206143,0.0024327278137206143,5.91816461564988e-06
b,Train,92942,file_92942.npy,92942,9.34,9.400649070739746,,0.060649070739746236,0.060649070739746236,0.003678309781594743
b,Train,5961,file_5961.npy,5961,8.24,9.030982971191406,,0.790982971191406,0.790982971191406,0.6256540607147847
b,Train,56881,file_56881.npy,56881,8.9,8.915186882019043,,0.015186882019042613,0.015186882019042613,0.00023064138546031985
b,Train,30926,file_30926.npy,30926,6.26,6.229855537414551,,-0.030144462585449006,0.030144462585449006,0.000908688624565535
b,Train,52731,file_52731.npy,52731,9.34,9.380465507507324,,0.04046550750732436,0.04046550750732436,0.0016374572978253242
b,Train,42946,file_42946.npy,42946,2.96,3.010220766067505,,0.05022076606750492,0.05022076606750492,0.0025221253444070533
b,Train,52288,file_52288.npy,52288,7.14,7.231936454772949,,0.09193645477294954,0.09193645477294954,0.008452311716218595
b,Train,30971,file_30971.npy,30971,6.48,6.464734077453613,,-0.015265922546387145,0.015265922546387145,0.00023304839119229136
b,Train,23494,file_23494.npy,23494,0.98,1.0017777681350708,,0.02177776813507082,0.02177776813507082,0.0004742711849449059
b,Train,30060,file_30060.npy,30060,2.08,2.0930135250091553,,0.013013525009155202,0.013013525009155202,0.0001693518331639079
b,Train,5182,file_5182.npy,5182,4.5,2.6160566806793213,,-1.8839433193206787,1.8839433193206787,3.549242430413017
b,Train,23682,file_23682.npy,23682,1.86,1.8413283824920654,,-0.018671617507934668,0.018671617507934668,0.0003486293003626124
b,Train,59512,file_59512.npy,59512,1.2,1.1857690811157227,,-0.0142309188842773,0.0142309188842773,0.00020251905229088025
b,Train,28398,file_28398.npy,28398,4.28,4.285131454467773,,0.005131454467773189,0.005131454467773189,2.633182495482942e-05
b,Train,73211,file_73211.npy,73211,6.04,6.056805610656738,,0.016805610656738246,0.016805610656738246,0.00028242854954587407
b,Train,91098,file_91098.npy,91098,0.54,0.5325294733047485,,-0.0074705266952515,0.0074705266952515,5.58087691044653e-05
b,Train,21934,file_21934.npy,21934,3.62,3.607726573944092,,-0.01227342605590831,0.01227342605590831,0.000150636987149849
b,Train,37606,file_37606.npy,37606,7.8,7.809765815734863,,0.009765815734863459,0.009765815734863459,9.537115696730673e-05
b,Train,23146,file_23146.npy,23146,9.56,9.469345092773438,,-0.090654907226563,0.090654907226563,0.008218312204256744
b,Train,8561,file_8561.npy,8561,0.54,0.3535580635070801,,-0.18644193649291996,0.18644193649291996,0.03476059568323
b,Train,69181,file_69181.npy,69181,6.92,6.897560119628906,,-0.02243988037109368,0.02243988037109368,0.0005035482310689954
b,Train,63272,file_63272.npy,63272,9.12,9.151327133178711,,0.03132713317871172,0.03132713317871172,0.0009813892731967407
b,Train,27343,file_27343.npy,27343,9.34,9.38747501373291,,0.0474750137329103,0.0474750137329103,0.0022538769289400214
b,Train,10468,file_10468.npy,10468,9.56,9.73216724395752,,0.17216724395751903,0.17216724395751903,0.029641559891927873
b,Train,39207,file_39207.npy,39207,5.38,5.3884077072143555,,0.008407707214355575,0.008407707214355575,7.068954060232679e-05
b,Train,10659,file_10659.npy,10659,0.32,0.261002779006958,,-0.058997220993042,0.058997220993042,0.0034806720849018353
b,Train,66781,file_66781.npy,66781,5.6,5.659602642059326,,0.05960264205932653,0.05960264205932653,0.0035524749404521995
b,Train,2909,file_2909.npy,2909,3.84,4.138125419616699,,0.29812541961669936,0.29812541961669936,0.08887876582163307
b,Train,32047,file_32047.npy,32047,1.42,1.45960533618927,,0.03960533618927009,0.03960533618927009,0.001568582654665107
b,Train,92465,file_92465.npy,92465,7.14,7.645486831665039,,0.5054868316650394,0.5054868316650394,0.25551693698675987
b,Train,38346,file_38346.npy,38346,1.2,1.1874079704284668,,-0.012592029571533159,0.012592029571533159,0.00015855920873036555
b,Train,76462,file_76462.npy,76462,1.42,1.4257354736328125,,0.005735473632812571,0.005735473632812571,3.289565779268823e-05
b,Train,73571,file_73571.npy,73571,7.8,7.806890487670898,,0.006890487670898615,0.006890487670898615,4.747882034280582e-05
b,Train,30479,file_30479.npy,30479,4.06,4.106992244720459,,0.046992244720459375,0.046992244720459375,0.002208271063867542
b,Train,38053,file_38053.npy,38053,10.0,10.066357612609863,,0.06635761260986328,0.06635761260986328,0.004403332751280686
b,Train,27737,file_27737.npy,27737,0.98,0.9968211650848389,,0.016821165084838885,0.016821165084838885,0.00028295159481140275
b,Train,72643,file_72643.npy,72643,3.4,3.3395798206329346,,-0.06042017936706534,0.06042017936706534,0.0036505980747483483
b,Train,2389,file_2389.npy,2389,1.2,0.8239796161651611,,-0.3760203838348388,0.3760203838348388,0.14139132905929952
b,Train,10038,file_10038.npy,10038,7.58,7.539084434509277,,-0.04091556549072273,0.04091556549072273,0.0016740834994256205
b,Train,32447,file_32447.npy,32447,3.4,3.395813226699829,,-0.00418677330017081,0.00418677330017081,1.752907066702317e-05
b,Train,2505,file_2505.npy,2505,1.86,1.7121648788452148,,-0.14783512115478525,0.14783512115478525,0.021855223046850034
b,Train,37347,file_37347.npy,37347,6.48,6.4493303298950195,,-0.030669670104980895,0.030669670104980895,0.0009406286643483589
b,Train,38841,file_38841.npy,38841,3.62,3.6679396629333496,,0.0479396629333495,0.0479396629333495,0.0022982112821631645
b,Train,72098,file_72098.npy,72098,0.76,0.7415066957473755,,-0.01849330425262452,0.01849330425262452,0.0003420023021801402
b,Train,61906,file_61906.npy,61906,2.52,2.5198512077331543,,-0.0001487922668457209,0.0001487922668457209,2.213913867308821e-08
b,Train,66999,file_66999.npy,66999,6.7,6.69636344909668,,-0.00363655090332049,0.00363655090332049,1.3224502472441074e-05
b,Train,85806,file_85806.npy,85806,5.6,5.588420867919922,,-0.01157913208007777,0.01157913208007777,0.00013407629972788613
b,Train,76753,file_76753.npy,76753,2.74,2.7130675315856934,,-0.026932468414306854,0.026932468414306854,0.0007253578548876363
b,Train,21867,file_21867.npy,21867,3.4,3.509150266647339,,0.10915026664733896,0.10915026664733896,0.011913780709185195
b,Train,36280,file_36280.npy,36280,1.42,1.384840965270996,,-0.035159034729003835,0.035159034729003835,0.0012361577230752979
b,Train,69166,file_69166.npy,69166,6.92,6.9230499267578125,,0.003049926757812571,0.003049926757812571,9.302053228021102e-06
b,Train,4019,file_4019.npy,4019,9.12,9.35895824432373,,0.23895824432373125,0.23895824432373125,0.05710104253028004
b,Train,26062,file_26062.npy,26062,3.18,3.3103857040405273,,0.13038570404052718,0.13038570404052718,0.01700043181814395
b,Train,46749,file_46749.npy,46749,0.98,0.9470365047454834,,-0.032963495254516584,0.032963495254516584,0.0010865920193945373
b,Train,11602,file_11602.npy,11602,4.94,4.380827903747559,,-0.5591720962524418,0.5591720962524418,0.31267343322735003
b,Train,31593,file_31593.npy,31593,9.34,9.31678581237793,,-0.02321418762207017,0.02321418762207017,0.0005388985069526759
b,Train,92996,file_92996.npy,92996,9.56,9.517915725708008,,-0.042084274291992685,0.042084274291992685,0.0017710861426836763
b,Train,70026,file_70026.npy,70026,0.98,0.9715628623962402,,-0.008437137603759748,0.008437137603759748,7.118529094477678e-05
b,Train,74065,file_74065.npy,74065,0.1,0.09135174751281738,,-0.008648252487182623,0.008648252487182623,7.479227108206042e-05
b,Train,81224,file_81224.npy,81224,3.84,3.8585355281829834,,0.01853552818298354,0.01853552818298354,0.0003435658050221771
b,Train,83590,file_83590.npy,83590,5.16,5.329469680786133,,0.16946968078613267,0.16946968078613267,0.028719972705753705
b,Train,6449,file_6449.npy,6449,0.54,0.6043053865432739,,0.06430538654327389,0.06430538654327389,0.00413518273847987
b,Train,42628,file_42628.npy,42628,1.42,1.4247411489486694,,0.004741148948669505,0.004741148948669505,2.2478493353469948e-05
b,Train,63432,file_63432.npy,63432,9.78,9.80575180053711,,0.025751800537110014,0.025751800537110014,0.0006631552309030996
b,Train,3866,file_3866.npy,3866,8.46,8.317777633666992,,-0.14222236633300867,0.14222236633300867,0.020227201485360516
b,Train,81756,file_81756.npy,81756,6.48,6.441216468811035,,-0.03878353118896527,0.03878353118896527,0.0015041622914854418
b,Train,77405,file_77405.npy,77405,5.82,5.606688499450684,,-0.2133115005493167,0.2133115005493167,0.045501796266601134
b,Train,48268,file_48268.npy,48268,8.24,8.190171241760254,,-0.04982875823974631,0.04982875823974631,0.0024829051477150855
b,Train,34368,file_34368.npy,34368,2.52,2.5406148433685303,,0.020614843368530256,0.020614843368530256,0.00042497176710903586
b,Train,69633,file_69633.npy,69633,9.12,9.113887786865234,,-0.006112213134764843,0.006112213134764843,3.7359149404791875e-05
b,Train,35861,file_35861.npy,35861,9.56,9.598979949951172,,0.03897994995117138,0.03897994995117138,0.0015194364981958254
b,Train,89423,file_89423.npy,89423,2.52,2.499086380004883,,-0.020913619995117205,0.020913619995117205,0.00043737950130016615
b,Train,24500,file_24500.npy,24500,5.82,5.865894317626953,,0.04589431762695284,0.04589431762695284,0.002106288390443634
b,Train,47026,file_47026.npy,47026,2.3,2.3195016384124756,,0.019501638412475764,0.019501638412475764,0.0003803139007709502
b,Train,2924,file_2924.npy,2924,3.84,5.562135696411133,,1.722135696411133,1.722135696411133,2.965751356853458
b,Train,28251,file_28251.npy,28251,3.62,3.678880214691162,,0.058880214691162,0.058880214691162,0.00346687968207733
b,Train,684,file_684.npy,684,3.18,2.151484727859497,,-1.028515272140503,1.028515272140503,1.057843665026253
b,Train,67957,file_67957.npy,67957,1.2,3.731107234954834,,2.531107234954834,2.531107234954834,6.406503834840704
b,Train,56329,file_56329.npy,56329,6.26,6.269876480102539,,0.009876480102539276,0.009876480102539276,9.754485921585423e-05
b,Train,62007,file_62007.npy,62007,2.96,2.959773063659668,,-0.00022693634033199572,0.00022693634033199572,5.150010256327939e-08
b,Train,56753,file_56753.npy,56753,8.24,8.337322235107422,,0.09732223510742166,0.09732223510742166,0.009471617446304257
b,Train,11137,file_11137.npy,11137,2.74,2.5370354652404785,,-0.2029645347595217,0.2029645347595217,0.04119460237014909
b,Train,37675,file_37675.npy,37675,8.24,8.264134407043457,,0.024134407043456818,0.024134407043456818,0.0005824696033392581
b,Train,22324,file_22324.npy,22324,5.6,5.674787521362305,,0.07478752136230504,0.07478752136230504,0.005593173351517233
b,Train,30677,file_30677.npy,30677,4.94,4.921523094177246,,-0.018476905822754297,0.018476905822754297,0.00034139604878293163
b,Train,73072,file_73072.npy,73072,5.38,5.396223068237305,,0.016223068237304794,0.016223068237304794,0.0002631879430322477
b,Train,70089,file_70089.npy,70089,1.2,1.1871790885925293,,-0.012820911407470659,0.012820911407470659,0.00016437576931821127
b,Train,26184,file_26184.npy,26184,3.84,3.627471923828125,,-0.21252807617187486,0.21252807617187486,0.045168183161318244
b,Train,81499,file_81499.npy,81499,5.16,5.068692207336426,,-0.09130779266357436,0.09130779266357436,0.008337113001094285
b,Train,32995,file_32995.npy,32995,6.04,6.02810001373291,,-0.01189998626708988,0.01189998626708988,0.00014160967315692772
b,Train,21528,file_21528.npy,21528,1.86,1.883234977722168,,0.02323497772216787,0.02323497772216787,0.0005398641897496373
b,Train,9825,file_9825.npy,9825,6.48,6.923920631408691,,0.443920631408691,0.443920631408691,0.19706552699029087
b,Train,46800,file_46800.npy,46800,1.2,1.206239938735962,,0.0062399387359619585,0.0062399387359619585,3.893683542855853e-05
b,Train,10746,file_10746.npy,10746,0.76,0.8614010810852051,,0.10140108108520507,0.10140108108520507,0.010282179245248333
b,Train,32324,file_32324.npy,32324,2.74,2.743290901184082,,0.003290901184081818,0.003290901184081818,1.0830030603391113e-05
b,Train,22102,file_22102.npy,22102,4.5,4.529919147491455,,0.029919147491455078,0.029919147491455078,0.0008951553866154427
b,Train,70894,file_70894.npy,70894,5.16,5.2022857666015625,,0.04228576660156236,0.04228576660156236,0.0017880860570818067
b,Train,61246,file_61246.npy,61246,9.56,9.568583488464355,,0.008583488464354971,0.008583488464354971,7.367627421771486e-05
b,Train,31373,file_31373.npy,31373,8.46,8.455475807189941,,-0.004524192810059446,0.004524192810059446,2.046832058259359e-05
b,Train,73306,file_73306.npy,73306,6.48,6.473428726196289,,-0.006571273803711364,0.006571273803711364,4.318163940334322e-05
b,Train,39700,file_39700.npy,39700,7.8,7.786518096923828,,-0.013481903076171697,0.013481903076171697,0.00018176171055528788
b,Train,46345,file_46345.npy,46345,9.12,9.13886547088623,,0.01886547088623125,0.01886547088623125,0.0003559059917592389
b,Train,10251,file_10251.npy,10251,8.46,8.39403247833252,,-0.06596752166748132,0.06596752166748132,0.004351713914949618
b,Train,39838,file_39838.npy,39838,8.46,8.462448120117188,,0.0024481201171866473,0.0024481201171866473,5.993292108173964e-06
b,Train,31732,file_31732.npy,31732,10.0,9.959440231323242,,-0.04055976867675781,0.04055976867675781,0.0016450948351121042
b,Train,11827,file_11827.npy,11827,6.04,6.046333312988281,,0.0063333129882812145,0.0063333129882812145,4.0110853407531526e-05
b,Train,57320,file_57320.npy,57320,0.98,0.970258355140686,,-0.009741644859313947,0.009741644859313947,9.489964456499785e-05
b,Train,74811,file_74811.npy,74811,3.62,3.595954179763794,,-0.02404582023620616,0.02404582023620616,0.0005782014708319418
b,Train,59214,file_59214.npy,59214,10.0,9.934246063232422,,-0.06575393676757812,0.06575393676757812,0.004323580200434662
b,Train,89910,file_89910.npy,89910,4.94,4.927915573120117,,-0.012084426879883203,0.012084426879883203,0.0001460333730152437
b,Train,24660,file_24660.npy,24660,6.7,6.690696716308594,,-0.009303283691406428,0.009303283691406428,8.65510874427888e-05
b,Train,85704,file_85704.npy,85704,5.16,5.081529140472412,,-0.07847085952758803,0.07847085952758803,0.006157675794998454
b,Train,22685,file_22685.npy,22685,7.36,7.286211013793945,,-0.07378898620605501,0.07378898620605501,0.005444814485317376
b,Train,22478,file_22478.npy,22478,6.26,6.161947250366211,,-0.09805274963378885,0.09805274963378885,0.00961434171074648
b,Train,63985,file_63985.npy,63985,2.3,2.285336494445801,,-0.014663505554199041,0.014663505554199041,0.00021501839513802612
b,Train,67420,file_67420.npy,67420,8.679999999999998,8.768534660339355,,0.08853466033935753,0.08853466033935753,0.007838386081405408
b,Train,76820,file_76820.npy,76820,3.18,3.1523945331573486,,-0.027605466842651527,0.027605466842651527,0.0007620617996007329
b,Train,62010,file_62010.npy,62010,3.18,3.1868109703063965,,0.0068109703063963245,0.0068109703063963245,4.6389316514612445e-05
b,Train,81041,file_81041.npy,81041,2.96,2.949648380279541,,-0.010351619720458949,0.010351619720458949,0.00010715603083699461
b,Train,65482,file_65482.npy,65482,9.56,9.595623970031738,,0.035623970031737784,0.035623970031737784,0.0012690672408221517
b,Train,13297,file_13297.npy,13297,2.96,2.895433187484741,,-0.06456681251525875,0.06456681251525875,0.004168873278380575
b,Train,81612,file_81612.npy,81612,5.82,5.658520698547363,,-0.161479301452637,0.161479301452637,0.026075564797631616
b,Train,4920,file_4920.npy,4920,3.18,2.773602247238159,,-0.406397752761841,0.406397752761841,0.16515913344987443
b,Train,46624,file_46624.npy,46624,0.32,0.2987222671508789,,-0.0212777328491211,0.0212777328491211,0.00045274191519856715
b,Train,89519,file_89519.npy,89519,3.18,3.1581544876098633,,-0.02184551239013688,0.02184551239013688,0.0004772264115876239
b,Train,76569,file_76569.npy,76569,1.86,1.8451389074325562,,-0.014861092567443945,0.014861092567443945,0.00022085207229813767
b,Train,72651,file_72651.npy,72651,3.4,3.4133214950561523,,0.013321495056152433,0.013321495056152433,0.0001774622305310937
b,Train,12620,file_12620.npy,12620,9.78,9.883794784545898,,0.10379478454589908,0.10379478454589908,0.01077335729892961
b,Train,38119,file_38119.npy,38119,0.1,0.1129610538482666,,0.012961053848266596,0.012961053848266596,0.00016798891685766633
b,Train,5139,file_5139.npy,5139,4.28,3.762972116470337,,-0.5170278835296633,0.5170278835296633,0.2673178323471631
b,Train,37914,file_37914.npy,37914,9.34,9.345053672790527,,0.005053672790527486,0.005053672790527486,2.5539608673717867e-05
b,Train,17766,file_17766.npy,17766,4.06,3.1524882316589355,,-0.9075117683410641,0.9075117683410641,0.8235776096775251
b,Train,55654,file_55654.npy,55654,2.96,2.9670162200927734,,0.007016220092773473,0.007016220092773473,4.9227344390238205e-05
b,Train,51962,file_51962.npy,51962,5.6,5.635407447814941,,0.03540744781494176,0.03540744781494176,0.0012536873607678241
b,Train,89343,file_89343.npy,89343,2.3,3.2556488513946533,,0.9556488513946535,0.9556488513946535,0.9132647271719205
b,Train,90174,file_90174.npy,90174,6.26,6.247628211975098,,-0.01237178802490213,0.01237178802490213,0.00015306113893311175
b,Train,4563,file_4563.npy,4563,1.64,1.418642282485962,,-0.221357717514038,0.221357717514038,0.04899923910302464
b,Train,64992,file_64992.npy,64992,7.14,7.138092041015625,,-0.0019079589843746803,0.0019079589843746803,3.6403074860560612e-06
b,Train,38643,file_38643.npy,38643,2.74,2.7162601947784424,,-0.02373980522155783,0.02373980522155783,0.0005635783519575044
b,Train,62642,file_62642.npy,62642,6.04,6.009941101074219,,-0.030058898925781286,0.030058898925781286,0.0009035374046303354
b,Train,65109,file_65109.npy,65109,7.8,7.813261032104492,,0.013261032104492365,0.013261032104492365,0.0001758549724763772
b,Train,66167,file_66167.npy,66167,2.74,2.6766111850738525,,-0.06338881492614767,0.06338881492614767,0.0040181418577414025
b,Train,15426,file_15426.npy,15426,2.96,3.097522735595703,,0.13752273559570316,0.13752273559570316,0.018912502805725682
b,Train,77616,file_77616.npy,77616,6.92,6.948211669921875,,0.02821166992187507,0.02821166992187507,0.0007958983197808306
b,Train,35673,file_35673.npy,35673,8.679999999999998,8.696557998657227,,0.016557998657228623,0.016557998657228623,0.0002741673195327849
b,Train,48609,file_48609.npy,48609,9.78,9.796452522277832,,0.01645252227783267,0.01645252227783267,0.00027068548930258033
b,Train,66885,file_66885.npy,66885,6.26,6.3018693923950195,,0.041869392395019744,0.041869392395019744,0.0017530460195281372
b,Train,84922,file_84922.npy,84922,1.42,1.3888282775878906,,-0.031171722412109304,0.031171722412109304,0.0009716762781375975
b,Train,20463,file_20463.npy,20463,6.7,6.644442558288574,,-0.05555744171142596,0.05555744171142596,0.003086629329518493
b,Train,73273,file_73273.npy,73273,6.26,6.298484802246094,,0.03848480224609396,0.03848480224609396,0.001481080003920959
b,Train,63852,file_63852.npy,63852,1.86,1.8501865863800049,,-0.009813413619995215,0.009813413619995215,9.630308687710759e-05
b,Train,26525,file_26525.npy,26525,5.38,5.440220832824707,,0.06022083282470714,0.06022083282470714,0.003626548706101325
b,Train,43130,file_43130.npy,43130,3.84,3.938791275024414,,0.0987912750244142,0.0987912750244142,0.009759716020949445
b,Train,92258,file_92258.npy,92258,6.04,6.055791854858398,,0.015791854858398402,0.015791854858398402,0.0002493826798687212
b,Train,5855,file_5855.npy,5855,7.8,8.51345157623291,,0.7134515762329103,0.7134515762329103,0.5090131516292242
b,Train,55605,file_55605.npy,55605,2.74,2.746941566467285,,0.006941566467284943,0.006941566467284943,4.818534501973477e-05
b,Train,64837,file_64837.npy,64837,6.48,6.491168022155762,,0.011168022155761292,0.011168022155761292,0.0001247247188715751
b,Train,89369,file_89369.npy,89369,2.3,2.299929618835449,,-7.038116455060361e-05,7.038116455060361e-05,4.953508323499143e-09
b,Train,35085,file_35085.npy,35085,5.82,5.744113445281982,,-0.07588655471801786,0.07588655471801786,0.005758769186970719
b,Train,27160,file_27160.npy,27160,8.46,8.474143981933594,,0.014143981933592897,0.014143981933592897,0.00020005222493780229
b,Train,43310,file_43310.npy,43310,4.72,4.73138427734375,,0.011384277343750249,0.011384277343750249,0.0001296017706394252
