Task,Set,source_row,filename,npy_index,True,Pred,PredWrapped180,Residual,AbsoluteError,SquaredError
zeta,Train,83959,file_83959.npy,83959,0.0898,0.08957021683454514,,-0.00022978316545486932,0.00022978316545486932,5.280030312645985e-08
zeta,Train,34998,file_34998.npy,34998,0.0392,0.03954114019870758,,0.00034114019870758183,0.00034114019870758183,1.1637663517424841e-07
zeta,Train,72214,file_72214.npy,72214,0.0787999999999999,0.07880956679582596,,9.566795826060348e-06,9.566795826060348e-06,9.15235823775257e-11
zeta,Train,83125,file_83125.npy,83125,0.0898,0.08990750461816788,,0.00010750461816787238,0.00010750461816787238,1.1557242927420037e-08
zeta,Train,48757,file_48757.npy,48757,0.0546,0.054807547479867935,,0.00020754747986793248,0.00020754747986793248,4.307595639952984e-08
zeta,Train,59788,file_59788.npy,59788,0.0656,0.06522052735090256,,-0.00037947264909744816,0.00037947264909744816,1.4399949141303502e-07
zeta,Train,74447,file_74447.npy,74447,0.081,0.08071453869342804,,-0.000285461306571963,0.000285461306571963,8.148815754977225e-08
zeta,Train,78375,file_78375.npy,78375,0.0854,0.08505994826555252,,-0.00034005173444748293,0.00034005173444748293,1.1563518210074145e-07
zeta,Train,469,file_469.npy,469,0.004,0.004133954178541899,,0.00013395417854189864,0.00013395417854189864,1.7943721948834858e-08
zeta,Train,74498,file_74498.npy,74498,0.081,0.08091084659099579,,-8.915340900421398e-05,8.915340900421398e-05,7.948330337072662e-09
zeta,Train,52564,file_52564.npy,52564,0.0568,0.05739310383796692,,0.0005931038379669157,0.0005931038379669157,3.517721626110854e-07
zeta,Train,88430,file_88430.npy,88430,0.0942,0.09400904923677444,,-0.00019095076322556137,0.00019095076322556137,3.64621939764244e-08
zeta,Train,66574,file_66574.npy,66574,0.0722,0.07193752378225327,,-0.0002624762177467349,0.0002624762177467349,6.88937648826314e-08
zeta,Train,7613,file_7613.npy,7613,0.0106,0.010100451298058033,,-0.0004995487019419671,0.0004995487019419671,2.4954890561190423e-07
zeta,Train,89891,file_89891.npy,89891,0.0964,0.09427837282419205,,-0.0021216271758079525,0.0021216271758079525,4.501301873126829e-06
zeta,Train,46261,file_46261.npy,46261,0.0502,0.04881162568926811,,-0.0013883743107318894,0.0013883743107318894,1.927583226700249e-06
zeta,Train,48898,file_48898.npy,48898,0.0546,0.054838877171278,,0.00023887717127799718,0.00023887717127799718,5.7062302957777604e-08
zeta,Train,37991,file_37991.npy,37991,0.0414,0.04120629280805588,,-0.00019370719194412162,0.00019370719194412162,3.7522476210876776e-08
zeta,Train,47428,file_47428.npy,47428,0.0524,0.0526205450296402,,0.00022054502964019562,0.00022054502964019562,4.8640110098994765e-08
zeta,Train,2582,file_2582.npy,2582,0.0062,0.006505713332444429,,0.0003057133324444296,0.0003057133324444296,9.346064163427834e-08
zeta,Train,80901,file_80901.npy,80901,0.0875999999999999,0.0876280888915062,,2.80888915062949e-05,2.80888915062949e-05,7.889858260524058e-10
zeta,Train,19786,file_19786.npy,19786,0.0238,0.024260787293314934,,0.00046078729331493207,0.00046078729331493207,2.1232492968050124e-07
zeta,Train,90759,file_90759.npy,90759,0.0964,0.0960981547832489,,-0.0003018452167510982,0.0003018452167510982,9.111053487551747e-08
zeta,Train,16875,file_16875.npy,16875,0.0194,0.019844235852360725,,0.0004442358523607248,0.0004442358523607248,1.973454925226597e-07
zeta,Train,25337,file_25337.npy,25337,0.0282,0.028650403022766113,,0.0004504030227661139,0.0004504030227661139,2.0286288291685253e-07
zeta,Train,85910,file_85910.npy,85910,0.092,0.09213870763778687,,0.0001387076377868668,0.0001387076377868668,1.9239808780412635e-08
zeta,Train,19646,file_19646.npy,19646,0.0238,0.02434379793703556,,0.0005437979370355589,0.0005437979370355589,2.9571619632412967e-07
zeta,Train,5160,file_5160.npy,5160,0.0083999999999999,0.010251338593661785,,0.0018513385936618845,0.0018513385936618845,3.4274545883819642e-06
zeta,Train,26469,file_26469.npy,26469,0.0304,0.030498623847961426,,9.862384796142584e-05,9.862384796142584e-05,9.726663386718441e-09
zeta,Train,9092,file_9092.npy,9092,0.0128,0.01761743798851967,,0.004817437988519668,0.004817437988519668,2.3207708773232423e-05
zeta,Train,23643,file_23643.npy,23643,0.0282,0.0283658429980278,,0.00016584299802780214,0.00016584299802780214,2.7503899994849584e-08
zeta,Train,69921,file_69921.npy,69921,0.0766,0.07701408118009567,,0.0004140811800956712,0.0004140811800956712,1.7146322370942368e-07
zeta,Train,34245,file_34245.npy,34245,0.0392,0.03730611875653267,,-0.0018938812434673297,0.0018938812434673297,3.586786164357359e-06
zeta,Train,85953,file_85953.npy,85953,0.092,0.09191145747900009,,-8.854252099990689e-05,8.854252099990689e-05,7.839778025018953e-09
zeta,Train,75335,file_75335.npy,75335,0.081,0.08091066032648087,,-8.933967351913707e-05,8.933967351913707e-05,7.981577264506002e-09
zeta,Train,80906,file_80906.npy,80906,0.0875999999999999,0.0888146311044693,,0.0012146311044693991,0.0012146311044693991,1.4753287199445525e-06
zeta,Train,52147,file_52147.npy,52147,0.0568,0.05668168514966965,,-0.00011831485033035605,0.00011831485033035605,1.3998403808694552e-08
zeta,Train,43806,file_43806.npy,43806,0.048,0.04802617058157921,,2.6170581579207375e-05,2.6170581579207375e-05,6.848993401939484e-10
zeta,Train,16892,file_16892.npy,16892,0.0194,0.018814116716384888,,-0.0005858832836151129,0.0005858832836151129,3.432592220196268e-07
zeta,Train,22220,file_22220.npy,22220,0.026,0.02615370787680149,,0.00015370787680149198,0.00015370787680149198,2.3626111390822635e-08
zeta,Train,14172,file_14172.npy,14172,0.0172,0.01740850694477558,,0.00020850694477558135,0.00020850694477558135,4.347514601964733e-08
zeta,Train,70090,file_70090.npy,70090,0.0766,0.07644754648208618,,-0.00015245351791381978,0.00015245351791381978,2.324207512429937e-08
zeta,Train,31897,file_31897.npy,31897,0.037,0.0381285697221756,,0.0011285697221756,0.0011285697221756,1.273669617811511e-06
zeta,Train,33526,file_33526.npy,33526,0.037,0.0367402508854866,,-0.0002597491145133954,0.0002597491145133954,6.746960249049299e-08
zeta,Train,24134,file_24134.npy,24134,0.0282,0.035682640969753265,,0.007482640969753266,0.007482640969753266,5.59899158822301e-05
zeta,Train,62179,file_62179.npy,62179,0.0678,0.06838247925043106,,0.0005824792504310616,0.0005824792504310616,3.392820771827314e-07
zeta,Train,73735,file_73735.npy,73735,0.0787999999999999,0.0779300406575203,,-0.0008699593424796037,0.0008699593424796037,7.568292575675444e-07
zeta,Train,11384,file_11384.npy,11384,0.015,0.014045152813196182,,-0.0009548471868038172,0.0009548471868038172,9.117331501471638e-07
zeta,Train,58391,file_58391.npy,58391,0.0634,0.06304579973220825,,-0.00035420026779174607,0.00035420026779174607,1.2545782970374462e-07
zeta,Train,89584,file_89584.npy,89584,0.0964,0.09635619074106216,,-4.380925893783527e-05,4.380925893783527e-05,1.9192511686822996e-09
zeta,Train,92942,file_92942.npy,92942,0.0986,0.09820304811000824,,-0.00039695188999175346,0.00039695188999175346,1.5757080296802514e-07
zeta,Train,5961,file_5961.npy,5961,0.0083999999999999,0.0072471750900149345,,-0.001152824909984966,0.001152824909984966,1.329005273081845e-06
zeta,Train,56881,file_56881.npy,56881,0.0612,0.061077333986759186,,-0.00012266601324081167,0.00012266601324081167,1.5046950804394983e-08
zeta,Train,30926,file_30926.npy,30926,0.0348,0.034597862511873245,,-0.00020213748812675236,0.00020213748812675236,4.0859564106192954e-08
zeta,Train,52731,file_52731.npy,52731,0.0568,0.056351691484451294,,-0.0004483085155487093,0.0004483085155487093,2.0098052511348734e-07
zeta,Train,42946,file_42946.npy,42946,0.048,0.044719256460666656,,-0.0032807435393333445,0.0032807435393333445,1.076327817087748e-05
zeta,Train,52288,file_52288.npy,52288,0.0568,0.05723816901445389,,0.0004381690144538847,0.0004381690144538847,1.919920852274886e-07
zeta,Train,30971,file_30971.npy,30971,0.0348,0.03458105027675629,,-0.00021894972324371098,0.00021894972324371098,4.793898130849763e-08
zeta,Train,23494,file_23494.npy,23494,0.0282,0.02891264483332634,,0.0007126448333263403,0.0007126448333263403,5.078626584667274e-07
zeta,Train,30060,file_30060.npy,30060,0.0348,0.03369629755616188,,-0.0011037024438381171,0.0011037024438381171,1.218159084534232e-06
zeta,Train,5182,file_5182.npy,5182,0.0083999999999999,0.016993623226881027,,0.008593623226881127,0.008593623226881127,7.385036016559078e-05
zeta,Train,23682,file_23682.npy,23682,0.0282,0.02880125306546688,,0.0006012530654668814,0.0006012530654668814,3.61505248733322e-07
zeta,Train,59512,file_59512.npy,59512,0.0656,0.06570526957511902,,0.00010526957511901303,0.00010526957511901303,1.1081683445737525e-08
zeta,Train,28398,file_28398.npy,28398,0.0326,0.032627467066049576,,2.746706604957877e-05,2.746706604957877e-05,7.544397173719227e-10
zeta,Train,73211,file_73211.npy,73211,0.0787999999999999,0.07861403375864029,,-0.0001859662413596086,0.0001859662413596086,3.4583442925420197e-08
zeta,Train,91098,file_91098.npy,91098,0.0986,0.09860610216856003,,6.102168560034871e-06,6.102168560034871e-06,3.723646113507805e-11
zeta,Train,21934,file_21934.npy,21934,0.026,0.02619009092450142,,0.00019009092450142026,0.00019009092450142026,3.613455957780466e-08
zeta,Train,37606,file_37606.npy,37606,0.0414,0.04098674654960632,,-0.00041325345039367606,0.00041325345039367606,1.7077841426227847e-07
zeta,Train,23146,file_23146.npy,23146,0.026,0.050010308623313904,,0.024010308623313905,0.024010308623313905,0.0005764949201867821
zeta,Train,8561,file_8561.npy,8561,0.0128,0.014975710771977901,,0.002175710771977901,0.002175710771977901,4.7337173633006735e-06
zeta,Train,69181,file_69181.npy,69181,0.0743999999999999,0.07498808205127716,,0.0005880820512772639,0.0005880820512772639,3.4584049903447444e-07
zeta,Train,63272,file_63272.npy,63272,0.0678,0.06749662756919861,,-0.00030337243080139076,0.00030337243080139076,9.203483177034462e-08
zeta,Train,27343,file_27343.npy,27343,0.0304,0.030173588544130325,,-0.00022641145586967462,0.00022641145586967462,5.126214734902562e-08
zeta,Train,10468,file_10468.npy,10468,0.0128,0.012811361812055111,,1.1361812055110318e-05,1.1361812055110318e-05,1.2909077317565014e-10
zeta,Train,39207,file_39207.npy,39207,0.0436,0.043166399002075195,,-0.00043360099792480455,0.00043360099792480455,1.8800982540138636e-07
zeta,Train,10659,file_10659.npy,10659,0.015,0.016127867624163628,,0.0011278676241636282,0.0011278676241636282,1.2720853776365072e-06
zeta,Train,66781,file_66781.npy,66781,0.0722,0.07166212797164917,,-0.0005378720283508304,0.0005378720283508304,2.8930631888223646e-07
zeta,Train,2909,file_2909.npy,2909,0.0062,0.0069512915797531605,,0.0007512915797531607,0.0007512915797531607,5.644390378079999e-07
zeta,Train,32047,file_32047.npy,32047,0.037,0.03731268644332886,,0.00031268644332885925,0.00031268644332885925,9.77728118416519e-08
zeta,Train,92465,file_92465.npy,92465,0.0986,0.09431222081184387,,-0.004287779188156121,0.004287779188156121,1.8385050366384767e-05
zeta,Train,38346,file_38346.npy,38346,0.0436,0.044782981276512146,,0.0011829812765121461,0.0011829812765121461,1.3994447005783067e-06
zeta,Train,76462,file_76462.npy,76462,0.0831999999999999,0.08247058838605881,,-0.0007294116139410917,0.0007294116139410917,5.320413025521481e-07
zeta,Train,73571,file_73571.npy,73571,0.0787999999999999,0.07843169569969177,,-0.00036830430030812544,0.00036830430030812544,1.3564805762545786e-07
zeta,Train,30479,file_30479.npy,30479,0.0348,0.03403373062610626,,-0.0007662693738937354,0.0007662693738937354,5.871687533674972e-07
zeta,Train,38053,file_38053.npy,38053,0.0414,0.041574567556381226,,0.00017456755638122629,0.00017456755638122629,3.047383174091262e-08
zeta,Train,27737,file_27737.npy,27737,0.0326,0.033283695578575134,,0.0006836955785751372,0.0006836955785751372,4.674396441631917e-07
zeta,Train,72643,file_72643.npy,72643,0.0787999999999999,0.07899519056081772,,0.0001951905608178206,0.0001951905608178206,3.8099355032375326e-08
zeta,Train,2389,file_2389.npy,2389,0.0062,0.00690655829384923,,0.00070655829384923,0.00070655829384923,4.992246226071349e-07
zeta,Train,10038,file_10038.npy,10038,0.0128,0.011954947374761105,,-0.000845052625238896,0.000845052625238896,7.141139394231501e-07
zeta,Train,32447,file_32447.npy,32447,0.037,0.03655802831053734,,-0.0004419716894626599,0.0004419716894626599,1.9533897428647788e-07
zeta,Train,2505,file_2505.npy,2505,0.0062,0.007427011616528034,,0.0012270116165280344,0.0012270116165280344,1.5055575070947402e-06
zeta,Train,37347,file_37347.npy,37347,0.0414,0.04159298911690712,,0.00019298911690712045,0.00019298911690712045,3.7244799244590206e-08
zeta,Train,38841,file_38841.npy,38841,0.0436,0.04364515468478203,,4.515468478202833e-05,4.515468478202833e-05,2.038945557764341e-09
zeta,Train,72098,file_72098.npy,72098,0.0787999999999999,0.07945486158132553,,0.0006548615813256331,0.0006548615813256331,4.288436906963088e-07
zeta,Train,61906,file_61906.npy,61906,0.0678,0.06814839690923691,,0.0003483969092369088,0.0003483969092369088,1.2138040636583087e-07
zeta,Train,66999,file_66999.npy,66999,0.0722,0.07250566780567169,,0.0003056678056716916,0.0003056678056716916,9.343280742414703e-08
zeta,Train,85806,file_85806.npy,85806,0.092,0.09159824997186661,,-0.0004017500281333908,0.0004017500281333908,1.6140308510518029e-07
zeta,Train,76753,file_76753.npy,76753,0.0831999999999999,0.08211483806371689,,-0.0010851619362830106,0.0010851619362830106,1.1775764279574927e-06
zeta,Train,21867,file_21867.npy,21867,0.026,0.025115197524428368,,-0.0008848024755716312,0.0008848024755716312,7.82875420777687e-07
zeta,Train,36280,file_36280.npy,36280,0.0414,0.042196329683065414,,0.0007963296830654151,0.0007963296830654151,6.341409641310645e-07
zeta,Train,69166,file_69166.npy,69166,0.0743999999999999,0.07486046850681305,,0.00046046850681315254,0.00046046850681315254,2.1203124576673432e-07
zeta,Train,4019,file_4019.npy,4019,0.0062,0.005568139720708132,,-0.000631860279291868,0.000631860279291868,3.992474125467974e-07
zeta,Train,26062,file_26062.npy,26062,0.0304,0.02905101329088211,,-0.0013489867091178893,0.0013489867091178893,1.819765141376713e-06
zeta,Train,46749,file_46749.npy,46749,0.0524,0.05421241745352745,,0.0018124174535274484,0.0018124174535274484,3.2848570258509208e-06
zeta,Train,11602,file_11602.npy,11602,0.015,0.017052512615919113,,0.0020525126159191137,0.0020525126159191137,4.212808038507123e-06
zeta,Train,31593,file_31593.npy,31593,0.0348,0.0345236174762249,,-0.0002763825237750983,0.0002763825237750983,7.638729944829278e-08
zeta,Train,92996,file_92996.npy,92996,0.0986,0.09839238971471786,,-0.00020761028528212822,0.00020761028528212822,4.310203055492666e-08
zeta,Train,70026,file_70026.npy,70026,0.0766,0.07605979591608047,,-0.0005402040839195266,0.0005402040839195266,2.918204522833349e-07
zeta,Train,74065,file_74065.npy,74065,0.081,0.08078977465629578,,-0.00021022534370422619,0.00021022534370422619,4.419469513556003e-08
zeta,Train,81224,file_81224.npy,81224,0.0875999999999999,0.08723005652427673,,-0.00036994347572316677,0.00036994347572316677,1.3685817523013728e-07
zeta,Train,83590,file_83590.npy,83590,0.0898,0.08843014389276505,,-0.0013698561072349597,0.0013698561072349597,1.8765057545289173e-06
zeta,Train,6449,file_6449.npy,6449,0.0106,0.011813094839453697,,0.0012130948394536972,0.0012130948394536972,1.4715990895091913e-06
zeta,Train,42628,file_42628.npy,42628,0.048,0.048239871859550476,,0.00023987185955047508,0.00023987185955047508,5.753850900420284e-08
zeta,Train,63432,file_63432.npy,63432,0.0678,0.06702154874801636,,-0.0007784512519836417,0.0007784512519836417,6.059863517148992e-07
zeta,Train,3866,file_3866.npy,3866,0.0062,0.007400410249829292,,0.0012004102498292925,0.0012004102498292925,1.4409847678952244e-06
zeta,Train,81756,file_81756.npy,81756,0.0875999999999999,0.08732569962739944,,-0.0002743003726004556,0.0002743003726004556,7.524069440874877e-08
zeta,Train,77405,file_77405.npy,77405,0.0831999999999999,0.08539175242185593,,0.0021917524218560275,0.0021917524218560275,4.803778678711762e-06
zeta,Train,48268,file_48268.npy,48268,0.0524,0.05215047672390938,,-0.0002495232760906241,0.0002495232760906241,6.226186531099781e-08
zeta,Train,34368,file_34368.npy,34368,0.0392,0.03926117718219757,,6.117718219757207e-05,6.117718219757207e-05,3.742647621634929e-09
zeta,Train,69633,file_69633.npy,69633,0.0743999999999999,0.07426320761442184,,-0.0001367923855780523,0.0001367923855780523,1.8712156752134528e-08
zeta,Train,35861,file_35861.npy,35861,0.0392,0.03948074206709862,,0.0002807420670986188,0.0002807420670986188,7.881610823880539e-08
zeta,Train,89423,file_89423.npy,89423,0.0964,0.09701868146657944,,0.0006186814665794377,0.0006186814665794377,3.8276675708888385e-07
zeta,Train,24500,file_24500.npy,24500,0.0282,0.027469703927636147,,-0.0007302960723638528,0.0007302960723638528,5.333323533100697e-07
zeta,Train,47026,file_47026.npy,47026,0.0524,0.05128353089094162,,-0.0011164691090583823,0.0011164691090583823,1.2465032714816178e-06
zeta,Train,2924,file_2924.npy,2924,0.0062,0.0057639870792627335,,-0.0004360129207372663,0.0004360129207372663,1.9010726704984168e-07
zeta,Train,28251,file_28251.npy,28251,0.0326,0.032903485000133514,,0.00030348500013351737,0.00030348500013351737,9.210314530604103e-08
zeta,Train,684,file_684.npy,684,0.004,0.00498477928340435,,0.0009847792834043502,0.0009847792834043502,9.697902370223855e-07
zeta,Train,67957,file_67957.npy,67957,0.0743999999999999,0.020342765375971794,,-0.0540572346240281,0.0540572346240281,0.0029221846151972226
zeta,Train,56329,file_56329.npy,56329,0.0612,0.06068570911884308,,-0.0005142908811569188,0.0005142908811569188,2.6449511044116003e-07
zeta,Train,62007,file_62007.npy,62007,0.0678,0.06788291037082672,,8.291037082672204e-05,8.291037082672204e-05,6.87412959062456e-09
zeta,Train,56753,file_56753.npy,56753,0.0612,0.059448204934597015,,-0.001751795065402982,0.001751795065402982,3.068785951170238e-06
zeta,Train,11137,file_11137.npy,11137,0.015,0.016543174162507057,,0.0015431741625070577,0.0015431741625070577,2.381386495829359e-06
zeta,Train,37675,file_37675.npy,37675,0.0414,0.04135620966553688,,-4.379033446311881e-05,4.379033446311881e-05,1.9175933923918107e-09
zeta,Train,22324,file_22324.npy,22324,0.026,0.025784291326999664,,-0.0002157086730003345,0.0002157086730003345,4.6530231607565237e-08
zeta,Train,30677,file_30677.npy,30677,0.0348,0.035274576395750046,,0.0004745763957500482,0.0004745763957500482,2.2522275540310633e-07
zeta,Train,73072,file_73072.npy,73072,0.0787999999999999,0.07813845574855804,,-0.0006615442514418535,0.0006615442514418535,4.3764079661576227e-07
zeta,Train,70089,file_70089.npy,70089,0.0766,0.07749523967504501,,0.000895239675045012,0.000895239675045012,8.014540757746987e-07
zeta,Train,26184,file_26184.npy,26184,0.0304,0.0416903980076313,,0.011290398007631302,0.011290398007631302,0.00012747308717072487
zeta,Train,81499,file_81499.npy,81499,0.0875999999999999,0.08916736394166946,,0.001567363941669564,0.001567363941669564,2.456629725645952e-06
zeta,Train,32995,file_32995.npy,32995,0.037,0.03679828718304634,,-0.00020171281695365723,0.00020171281695365723,4.0688060523379626e-08
zeta,Train,21528,file_21528.npy,21528,0.026,0.02613501064479351,,0.00013501064479351163,0.00013501064479351163,1.8227874207559768e-08
zeta,Train,9825,file_9825.npy,9825,0.0128,0.011808604933321476,,-0.0009913950666785246,0.0009913950666785246,9.828641782345163e-07
zeta,Train,46800,file_46800.npy,46800,0.0524,0.05125993862748146,,-0.0011400613725185416,0.0011400613725185416,1.2997399331088608e-06
zeta,Train,10746,file_10746.npy,10746,0.015,0.014602737501263618,,-0.000397262498736381,0.000397262498736381,1.578174929022731e-07
zeta,Train,32324,file_32324.npy,32324,0.037,0.03684317693114281,,-0.00015682306885719116,0.00015682306885719116,2.459347492578732e-08
zeta,Train,22102,file_22102.npy,22102,0.026,0.0256925281137228,,-0.0003074718862771976,0.0003074718862771976,9.453896085085793e-08
zeta,Train,70894,file_70894.npy,70894,0.0766,0.07583906501531601,,-0.0007609349846839919,0.0007609349846839919,5.79022050916027e-07
zeta,Train,61246,file_61246.npy,61246,0.0656,0.0657496526837349,,0.00014965268373488827,0.00014965268373488827,2.2395925749054492e-08
zeta,Train,31373,file_31373.npy,31373,0.0348,0.03508695214986801,,0.00028695214986801387,0.00028695214986801387,8.23415363138751e-08
zeta,Train,73306,file_73306.npy,73306,0.0787999999999999,0.07932377606630325,,0.0005237760663033553,0.0005237760663033553,2.743413676322168e-07
zeta,Train,39700,file_39700.npy,39700,0.0436,0.043600816279649734,,8.162796497346303e-07,8.162796497346303e-07,6.663124665708907e-13
zeta,Train,46345,file_46345.npy,46345,0.0502,0.05002828687429428,,-0.00017171312570572056,0.00017171312570572056,2.948539753962859e-08
zeta,Train,10251,file_10251.npy,10251,0.0128,0.013372641988098621,,0.0005726419880986208,0.0005726419880986208,3.279188465335409e-07
zeta,Train,39838,file_39838.npy,39838,0.0436,0.04389326274394989,,0.00029326274394989027,0.00029326274394989027,8.60030369890189e-08
zeta,Train,31732,file_31732.npy,31732,0.0348,0.03440146520733833,,-0.00039853479266166447,0.00039853479266166447,1.5882998096187588e-07
zeta,Train,11827,file_11827.npy,11827,0.015,0.015615436248481274,,0.0006154362484812742,0.0006154362484812742,3.787617759447047e-07
zeta,Train,57320,file_57320.npy,57320,0.0634,0.0642189085483551,,0.0008189085483551045,0.0008189085483551045,6.706112105690646e-07
zeta,Train,74811,file_74811.npy,74811,0.081,0.08111044764518738,,0.00011044764518737538,0.00011044764518737538,1.2198682327436364e-08
zeta,Train,59214,file_59214.npy,59214,0.0634,0.06312502175569534,,-0.000274978244304655,0.000274978244304655,7.561303484087054e-08
zeta,Train,89910,file_89910.npy,89910,0.0964,0.09592881798744202,,-0.000471182012557983,0.000471182012557983,2.2201248895819124e-07
zeta,Train,24660,file_24660.npy,24660,0.0282,0.027980977669358253,,-0.0002190223306417459,0.0002190223306417459,4.7970781319742265e-08
zeta,Train,85704,file_85704.npy,85704,0.092,0.09384308755397797,,0.0018430875539779679,0.0018430875539779679,3.3969717316284886e-06
zeta,Train,22685,file_22685.npy,22685,0.026,0.026519570499658585,,0.0005195704996585858,0.0005195704996585858,2.699535041154725e-07
zeta,Train,22478,file_22478.npy,22478,0.026,0.023764660581946373,,-0.002235339418053626,0.002235339418053626,4.9967423139043225e-06
zeta,Train,63985,file_63985.npy,63985,0.07,0.07006417214870453,,6.417214870452215e-05,6.417214870452215e-05,4.118064669355303e-09
zeta,Train,67420,file_67420.npy,67420,0.0722,0.07228537648916245,,8.537648916244478e-05,8.537648916244478e-05,7.289144901705051e-09
zeta,Train,76820,file_76820.npy,76820,0.0831999999999999,0.08308376371860504,,-0.00011623628139485753,0.00011623628139485753,1.3510873112504503e-08
zeta,Train,62010,file_62010.npy,62010,0.0678,0.06746547669172287,,-0.0003345233082771293,0.0003345233082771293,1.1190584378067527e-07
zeta,Train,81041,file_81041.npy,81041,0.0875999999999999,0.0874810516834259,,-0.00011894831657399685,0.00011894831657399685,1.4148702015787773e-08
zeta,Train,65482,file_65482.npy,65482,0.07,0.0698777511715889,,-0.00012224882841110896,0.00012224882841110896,1.4944776047888762e-08
zeta,Train,13297,file_13297.npy,13297,0.0172,0.017756549641489983,,0.0005565496414899826,0.0005565496414899826,3.0974750344262816e-07
zeta,Train,81612,file_81612.npy,81612,0.0875999999999999,0.08931320160627365,,0.001713201606273751,0.001713201606273751,2.9350597437389603e-06
zeta,Train,4920,file_4920.npy,4920,0.0083999999999999,0.009451102465391159,,0.0010511024653912585,0.0010511024653912585,1.1048163927515816e-06
zeta,Train,46624,file_46624.npy,46624,0.0524,0.05340184271335602,,0.001001842713356016,0.001001842713356016,1.0036888223045443e-06
zeta,Train,89519,file_89519.npy,89519,0.0964,0.09608899056911469,,-0.0003110094308853145,0.0003110094308853145,9.672686609960723e-08
zeta,Train,76569,file_76569.npy,76569,0.0831999999999999,0.08158224821090698,,-0.0016177517890929166,0.0016177517890929166,2.6171208511133324e-06
zeta,Train,72651,file_72651.npy,72651,0.0787999999999999,0.0790145993232727,,0.00021459932327280717,0.00021459932327280717,4.6052869549146796e-08
zeta,Train,12620,file_12620.npy,12620,0.015,0.014224044978618622,,-0.0007759550213813776,0.0007759550213813776,6.021061952069742e-07
zeta,Train,38119,file_38119.npy,38119,0.0436,0.04483402147889137,,0.0012340214788913728,0.0012340214788913728,1.522809010365251e-06
zeta,Train,5139,file_5139.npy,5139,0.0083999999999999,0.00898023135960102,,0.0005802313596011202,0.0005802313596011202,3.3666843066456445e-07
zeta,Train,37914,file_37914.npy,37914,0.0414,0.04147011786699295,,7.011786699295114e-05,7.011786699295114e-05,4.916515271641187e-09
zeta,Train,17766,file_17766.npy,17766,0.0216,0.03321482241153717,,0.01161482241153717,0.01161482241153717,0.0001349040996515461
zeta,Train,55654,file_55654.npy,55654,0.0612,0.06150229275226593,,0.0003022927522659327,0.0003022927522659327,9.138090807251257e-08
zeta,Train,51962,file_51962.npy,51962,0.0568,0.05650944635272026,,-0.00029055364727974264,0.00029055364727974264,8.44214219475611e-08
zeta,Train,89343,file_89343.npy,89343,0.0964,0.09641855955123901,,1.8559551239014094e-05,1.8559551239014094e-05,3.444569421935896e-10
zeta,Train,90174,file_90174.npy,90174,0.0964,0.09610853344202042,,-0.0002914665579795833,0.0002914665579795833,8.49527544204658e-08
