filename,zeta_norm,b,c,zeta_raw,New File Name,npy_index
file_234.npy,11428.571428571428,1.2,-148.0,0.004,file_234.npy,234
file_235.npy,11428.571428571428,1.2,-140.0,0.004,file_235.npy,235
file_236.npy,11428.571428571428,1.2,-132.0,0.004,file_236.npy,236
file_237.npy,11428.571428571428,1.2,-124.0,0.004,file_237.npy,237
file_238.npy,11428.571428571428,1.2,-116.0,0.004,file_238.npy,238
file_239.npy,11428.571428571428,1.2,-108.0,0.004,file_239.npy,239
file_240.npy,11428.571428571428,1.2,-100.0,0.004,file_240.npy,240
file_241.npy,11428.571428571428,1.2,-92.0,0.004,file_241.npy,241
file_242.npy,11428.571428571428,1.2,-84.0,0.004,file_242.npy,242
file_243.npy,11428.571428571428,1.2,-76.0,0.004,file_243.npy,243
file_244.npy,11428.571428571428,1.2,-68.0,0.004,file_244.npy,244
file_245.npy,11428.571428571428,1.2,-60.0,0.004,file_245.npy,245
file_246.npy,11428.571428571428,1.2,-52.0,0.004,file_246.npy,246
file_247.npy,11428.571428571428,1.2,-44.0,0.004,file_247.npy,247
file_248.npy,11428.571428571428,1.2,-36.0,0.004,file_248.npy,248
file_249.npy,11428.571428571428,1.2,-28.0,0.004,file_249.npy,249
file_250.npy,11428.571428571428,1.2,-20.0,0.004,file_250.npy,250
file_251.npy,11428.571428571428,1.2,-12.0,0.004,file_251.npy,251
file_252.npy,11428.571428571428,1.2,-4.0,0.004,file_252.npy,252
file_253.npy,11428.571428571428,1.2,4.0,0.004,file_253.npy,253
file_254.npy,11428.571428571428,1.2,12.0,0.004,file_254.npy,254
file_255.npy,11428.571428571428,1.2,20.0,0.004,file_255.npy,255
file_256.npy,11428.571428571428,1.2,28.0,0.004,file_256.npy,256
file_257.npy,11428.571428571428,1.2,36.0,0.004,file_257.npy,257
file_258.npy,11428.571428571428,1.2,44.0,0.004,file_258.npy,258
file_259.npy,11428.571428571428,1.2,52.0,0.004,file_259.npy,259
file_260.npy,11428.571428571428,1.2,60.0,0.004,file_260.npy,260
file_261.npy,11428.571428571428,1.2,68.0,0.004,file_261.npy,261
file_262.npy,11428.571428571428,1.2,76.0,0.004,file_262.npy,262
file_263.npy,11428.571428571428,1.2,84.0,0.004,file_263.npy,263
file_264.npy,11428.571428571428,1.2,92.0,0.004,file_264.npy,264
file_265.npy,11428.571428571428,1.2,100.0,0.004,file_265.npy,265
file_266.npy,11428.571428571428,1.2,108.0,0.004,file_266.npy,266
file_267.npy,11428.571428571428,1.2,116.0,0.004,file_267.npy,267
file_268.npy,11428.571428571428,1.2,124.0,0.004,file_268.npy,268
file_269.npy,11428.571428571428,1.2,132.0,0.004,file_269.npy,269
file_270.npy,11428.571428571428,1.2,140.0,0.004,file_270.npy,270
file_271.npy,11428.571428571428,1.2,148.0,0.004,file_271.npy,271
file_272.npy,11428.571428571428,1.2,156.0,0.004,file_272.npy,272
file_273.npy,11428.571428571428,1.2,164.0,0.004,file_273.npy,273
file_274.npy,11428.571428571428,1.2,172.0,0.004,file_274.npy,274
file_275.npy,11428.571428571428,1.2,180.0,0.004,file_275.npy,275
file_276.npy,11428.571428571428,1.42,-180.0,0.004,file_276.npy,276
file_277.npy,11428.571428571428,1.42,-172.0,0.004,file_277.npy,277
file_278.npy,11428.571428571428,1.42,-164.0,0.004,file_278.npy,278
file_279.npy,11428.571428571428,1.42,-156.0,0.004,file_279.npy,279
file_280.npy,11428.571428571428,1.42,-148.0,0.004,file_280.npy,280
file_281.npy,11428.571428571428,1.42,-140.0,0.004,file_281.npy,281
file_282.npy,11428.571428571428,1.42,-132.0,0.004,file_282.npy,282
file_283.npy,11428.571428571428,1.42,-124.0,0.004,file_283.npy,283
file_284.npy,11428.571428571428,1.42,-116.0,0.004,file_284.npy,284
file_285.npy,11428.571428571428,1.42,-108.0,0.004,file_285.npy,285
file_286.npy,11428.571428571428,1.42,-100.0,0.004,file_286.npy,286
file_287.npy,11428.571428571428,1.42,-92.0,0.004,file_287.npy,287
file_288.npy,11428.571428571428,1.42,-84.0,0.004,file_288.npy,288
file_289.npy,11428.571428571428,1.42,-76.0,0.004,file_289.npy,289
file_290.npy,11428.571428571428,1.42,-68.0,0.004,file_290.npy,290
file_291.npy,11428.571428571428,1.42,-60.0,0.004,file_291.npy,291
file_292.npy,11428.571428571428,1.42,-52.0,0.004,file_292.npy,292
file_293.npy,11428.571428571428,1.42,-44.0,0.004,file_293.npy,293
file_294.npy,11428.571428571428,1.42,-36.0,0.004,file_294.npy,294
file_295.npy,11428.571428571428,1.42,-28.0,0.004,file_295.npy,295
file_296.npy,11428.571428571428,1.42,-20.0,0.004,file_296.npy,296
file_297.npy,11428.571428571428,1.42,-12.0,0.004,file_297.npy,297
file_298.npy,11428.571428571428,1.42,-4.0,0.004,file_298.npy,298
file_299.npy,11428.571428571428,1.42,4.0,0.004,file_299.npy,299
file_300.npy,11428.571428571428,1.42,12.0,0.004,file_300.npy,300
file_301.npy,11428.571428571428,1.42,20.0,0.004,file_301.npy,301
file_302.npy,11428.571428571428,1.42,28.0,0.004,file_302.npy,302
file_303.npy,11428.571428571428,1.42,36.0,0.004,file_303.npy,303
file_304.npy,11428.571428571428,1.42,44.0,0.004,file_304.npy,304
file_305.npy,11428.571428571428,1.42,52.0,0.004,file_305.npy,305
file_306.npy,11428.571428571428,1.42,60.0,0.004,file_306.npy,306
file_307.npy,11428.571428571428,1.42,68.0,0.004,file_307.npy,307
file_308.npy,11428.571428571428,1.42,76.0,0.004,file_308.npy,308
file_309.npy,11428.571428571428,1.42,84.0,0.004,file_309.npy,309
file_310.npy,11428.571428571428,1.42,92.0,0.004,file_310.npy,310
file_311.npy,11428.571428571428,1.42,100.0,0.004,file_311.npy,311
file_312.npy,11428.571428571428,1.42,108.0,0.004,file_312.npy,312
file_313.npy,11428.571428571428,1.42,116.0,0.004,file_313.npy,313
file_314.npy,11428.571428571428,1.42,124.0,0.004,file_314.npy,314
file_315.npy,11428.571428571428,1.42,132.0,0.004,file_315.npy,315
file_316.npy,11428.571428571428,1.42,140.0,0.004,file_316.npy,316
file_317.npy,11428.571428571428,1.42,148.0,0.004,file_317.npy,317
file_318.npy,11428.571428571428,1.42,156.0,0.004,file_318.npy,318
file_319.npy,11428.571428571428,1.42,164.0,0.004,file_319.npy,319
file_320.npy,11428.571428571428,1.42,172.0,0.004,file_320.npy,320
file_321.npy,11428.571428571428,1.42,180.0,0.004,file_321.npy,321
file_322.npy,11428.571428571428,1.64,-180.0,0.004,file_322.npy,322
file_323.npy,11428.571428571428,1.64,-172.0,0.004,file_323.npy,323
file_324.npy,11428.571428571428,1.64,-164.0,0.004,file_324.npy,324
file_325.npy,11428.571428571428,1.64,-156.0,0.004,file_325.npy,325
file_326.npy,11428.571428571428,1.64,-148.0,0.004,file_326.npy,326
file_327.npy,11428.571428571428,1.64,-140.0,0.004,file_327.npy,327
file_328.npy,11428.571428571428,1.64,-132.0,0.004,file_328.npy,328
file_329.npy,11428.571428571428,1.64,-124.0,0.004,file_329.npy,329
file_330.npy,11428.571428571428,1.64,-116.0,0.004,file_330.npy,330
file_331.npy,11428.571428571428,1.64,-108.0,0.004,file_331.npy,331
file_332.npy,11428.571428571428,1.64,-100.0,0.004,file_332.npy,332
file_333.npy,11428.571428571428,1.64,-92.0,0.004,file_333.npy,333
file_334.npy,11428.571428571428,1.64,-84.0,0.004,file_334.npy,334
file_335.npy,11428.571428571428,1.64,-76.0,0.004,file_335.npy,335
file_336.npy,11428.571428571428,1.64,-68.0,0.004,file_336.npy,336
file_337.npy,11428.571428571428,1.64,-60.0,0.004,file_337.npy,337
file_338.npy,11428.571428571428,1.64,-52.0,0.004,file_338.npy,338
file_339.npy,11428.571428571428,1.64,-44.0,0.004,file_339.npy,339
file_340.npy,11428.571428571428,1.64,-36.0,0.004,file_340.npy,340
file_341.npy,11428.571428571428,1.64,-28.0,0.004,file_341.npy,341
file_342.npy,11428.571428571428,1.64,-20.0,0.004,file_342.npy,342
file_343.npy,11428.571428571428,1.64,-12.0,0.004,file_343.npy,343
file_344.npy,11428.571428571428,1.64,-4.0,0.004,file_344.npy,344
file_345.npy,11428.571428571428,1.64,4.0,0.004,file_345.npy,345
file_346.npy,11428.571428571428,1.64,12.0,0.004,file_346.npy,346
file_347.npy,11428.571428571428,1.64,20.0,0.004,file_347.npy,347
file_348.npy,11428.571428571428,1.64,28.0,0.004,file_348.npy,348
file_349.npy,11428.571428571428,1.64,36.0,0.004,file_349.npy,349
file_350.npy,11428.571428571428,1.64,44.0,0.004,file_350.npy,350
file_351.npy,11428.571428571428,1.64,52.0,0.004,file_351.npy,351
file_352.npy,11428.571428571428,1.64,60.0,0.004,file_352.npy,352
file_353.npy,11428.571428571428,1.64,68.0,0.004,file_353.npy,353
file_354.npy,11428.571428571428,1.64,76.0,0.004,file_354.npy,354
file_355.npy,11428.571428571428,1.64,84.0,0.004,file_355.npy,355
file_356.npy,11428.571428571428,1.64,92.0,0.004,file_356.npy,356
file_357.npy,11428.571428571428,1.64,100.0,0.004,file_357.npy,357
file_358.npy,11428.571428571428,1.64,108.0,0.004,file_358.npy,358
file_359.npy,11428.571428571428,1.64,116.0,0.004,file_359.npy,359
file_360.npy,11428.571428571428,1.64,124.0,0.004,file_360.npy,360
file_361.npy,11428.571428571428,1.64,132.0,0.004,file_361.npy,361
file_362.npy,11428.571428571428,1.64,140.0,0.004,file_362.npy,362
file_363.npy,11428.571428571428,1.64,148.0,0.004,file_363.npy,363
file_364.npy,11428.571428571428,1.64,156.0,0.004,file_364.npy,364
file_365.npy,11428.571428571428,1.64,164.0,0.004,file_365.npy,365
file_366.npy,11428.571428571428,1.64,172.0,0.004,file_366.npy,366
file_367.npy,11428.571428571428,1.64,180.0,0.004,file_367.npy,367
file_368.npy,11428.571428571428,1.86,-180.0,0.004,file_368.npy,368
file_369.npy,11428.571428571428,1.86,-172.0,0.004,file_369.npy,369
file_370.npy,11428.571428571428,1.86,-164.0,0.004,file_370.npy,370
file_371.npy,11428.571428571428,1.86,-156.0,0.004,file_371.npy,371
file_372.npy,11428.571428571428,1.86,-148.0,0.004,file_372.npy,372
file_373.npy,11428.571428571428,1.86,-140.0,0.004,file_373.npy,373
file_374.npy,11428.571428571428,1.86,-132.0,0.004,file_374.npy,374
file_375.npy,11428.571428571428,1.86,-124.0,0.004,file_375.npy,375
file_376.npy,11428.571428571428,1.86,-116.0,0.004,file_376.npy,376
file_377.npy,11428.571428571428,1.86,-108.0,0.004,file_377.npy,377
file_378.npy,11428.571428571428,1.86,-100.0,0.004,file_378.npy,378
file_379.npy,11428.571428571428,1.86,-92.0,0.004,file_379.npy,379
file_380.npy,11428.571428571428,1.86,-84.0,0.004,file_380.npy,380
